,Vanilla,Demeaned,,Vanilla Cumsum,Demeaned Cumsum
2009-02-13,-0.005594182,-0.004517701,,-0.007035388,-0.005116077
2009-02-17,-0.004746043,-0.006655672,,-0.010340225,-0.011173373
2009-02-18,-0.002729539,0.000727819,,-0.007475582,-0.005927853
2009-02-19,0.002681765,0.000625114,,-4.77741E-05,0.001352933
2009-02-20,-0.004967586,-0.003523798,,-0.002285821,-0.002898684
2009-02-23,0.008202834,0.008091478,,0.003235248,0.004567681
2009-02-24,-0.002489337,-0.002335383,,0.005713497,0.005756096
2009-02-25,0.001271291,0.001620582,,-0.001218046,-0.000714801
2009-02-26,0.000134192,-0.000103605,,0.001405484,0.001516977
2009-02-27,-0.005368233,-0.004912408,,-0.00523404,-0.005016013
2009-03-02,-0.001362937,-0.002367673,,-0.00673117,-0.007280081
2009-03-03,0.004738518,0.00585905,,0.003375581,0.003491377
2009-03-04,-0.001192447,-0.001034575,,0.003546072,0.004824476
2009-03-05,-0.000935176,-0.00029751,,-0.002127622,-0.001332084
2009-03-06,-0.001418964,-0.001664873,,-0.002354139,-0.001962382
2009-03-09,0.005800368,0.004811776,,0.004381404,0.003146903
2009-03-10,0.000276367,0.000664918,,0.006076735,0.005476694
2009-03-11,0.004857092,0.003979645,,0.005133459,0.004644563
2009-03-12,0.000754158,0.000370058,,0.00561125,0.004349703
2009-03-13,0.002469197,0.004260002,,0.003223354,0.004630059
2009-03-16,0.003070233,0.002942967,,0.005539429,0.007202969
2009-03-17,0.001701182,0.001869415,,0.004771415,0.004812382
2009-03-18,-0.000699429,0.000191363,,0.001001753,0.002060778
2009-03-19,-0.006154383,-0.005227082,,-0.006853812,-0.005035719
2009-03-20,0.007921826,0.006314061,,0.001767443,0.001086979
2009-03-23,-0.002244868,-0.001420327,,0.005676958,0.004893734
2009-03-24,0.00138696,0.000858685,,-0.000857908,-0.000561642
2009-03-25,0.002488159,0.002059199,,0.003875119,0.002917884
2009-03-26,-0.001691841,-0.002557191,,0.000796318,-0.000497992
2009-03-27,-0.003588098,-0.003030523,,-0.005279939,-0.005587714
2009-03-30,0.000828641,-0.000400113,,-0.002759457,-0.003430636
2009-03-31,0.001923677,0.0025293,,0.002752318,0.002129187
2009-04-01,0.007145657,0.006260533,,0.009069335,0.008789833
2009-04-02,0.002258114,0.002188613,,0.009403771,0.008449145
2009-04-03,-0.000339568,-0.001398955,,0.001918546,0.000789658
2009-04-06,-0.004149396,-0.002385819,,-0.004488964,-0.003784774
2009-04-07,0.001140306,0.001292586,,-0.00300909,-0.001093234
2009-04-08,0.003941215,0.003044378,,0.005081521,0.004336963
2009-04-09,-0.000483094,-0.000376243,,0.003458121,0.002668135
2009-04-10,0,0,,-0.000483094,-0.000376243
2009-04-13,-0.001062802,-0.00034244,,-0.001062802,-0.00034244
2009-04-14,0.001689839,0.001141846,,0.000627037,0.000799406
2009-04-15,0.002241703,0.002742655,,0.003931542,0.003884501
2009-04-16,0.000535956,0.000956125,,0.002777659,0.003698781
2009-04-17,-0.004397358,-0.004357076,,-0.003861402,-0.003400951
2009-04-20,0.002500076,0.002046505,,-0.001897282,-0.002310571
2009-04-21,-0.001996123,-0.000715135,,0.000503953,0.00133137
2009-04-22,-0.000127273,-6.71E-05,,-0.002123397,-0.000782267
2009-04-23,0.003156535,0.003127544,,0.003029262,0.003060412
2009-04-24,-0.001384654,-0.001893345,,0.001771881,0.001234199
2009-04-27,0.000822907,0.001724324,,-0.000561747,-0.000169021
2009-04-28,0.004575531,0.004093393,,0.005398438,0.005817716
2009-04-29,0.002890456,0.001398136,,0.007465987,0.005491528
2009-04-30,0.000987573,0.000721661,,0.003878029,0.002119797
2009-05-01,0.000743742,0.00182941,,0.001731315,0.002551071
2009-05-04,0.004452258,0.003449055,,0.005196,0.005278465
2009-05-05,-0.000704509,-0.0020857,,0.003747749,0.001363355
2009-05-06,-0.003897665,-0.00414914,,-0.004602173,-0.00623484
2009-05-07,0.004033557,0.004370613,,0.000135892,0.000221474
2009-05-08,-0.003309359,-0.002667794,,0.000724198,0.00170282
2009-05-11,0.001165918,0.000646468,,-0.002143441,-0.002021326
2009-05-12,-0.004117923,-0.003895451,,-0.002952006,-0.003248983
2009-05-13,0.002377385,0.002691267,,-0.001740538,-0.001204184
2009-05-14,-0.001263695,-0.001244139,,0.00111369,0.001447128
2009-05-15,0.002638122,0.002953317,,0.001374427,0.001709179
2009-05-18,-0.000336627,-2.17E-05,,0.002301495,0.002931641
2009-05-19,-8.15E-05,-0.001215711,,-0.000418133,-0.001237387
2009-05-20,-0.00154823,-0.003023768,,-0.001629736,-0.004239479
2009-05-21,-0.00045608,2.45E-05,,-0.00200431,-0.00299923
2009-05-22,0.002090697,0.002475278,,0.001634617,0.002499816
2009-05-26,-0.00073636,-0.001276894,,0.001354337,0.001198384
2009-05-27,0.002605013,0.001415772,,0.001868653,0.000138878
2009-05-28,0.000305991,0.001653767,,0.002911004,0.003069539
2009-05-29,0.00240838,0.002268088,,0.002714371,0.003921854
2009-06-01,-4.03E-05,0.00036319,,0.002368045,0.002631278
2009-06-02,-0.000999111,-0.002423678,,-0.001039446,-0.002060488
2009-06-03,0.001891733,0.002048482,,0.000892622,-0.000375196
2009-06-04,-8.11E-05,-0.00023553,,0.001810622,0.001812952
2009-06-05,-0.000432437,-0.000341607,,-0.000513549,-0.000577137
2009-06-08,0.000646106,0.000154157,,0.000213669,-0.00018745
2009-06-09,-0.001489075,-0.001186421,,-0.000842969,-0.001032264
2009-06-10,0.002021281,0.002284005,,0.000532207,0.001097584
2009-06-11,-0.00179554,-0.001541809,,0.000225741,0.000742195
2009-06-12,-0.002395098,-0.002309145,,-0.004190638,-0.003850954
2009-06-15,-0.001015952,-0.001782306,,-0.00341105,-0.004091451
2009-06-16,-0.001365305,9.65E-05,,-0.002381257,-0.001685813
2009-06-17,-0.0012761,-0.00126153,,-0.002641405,-0.001165036
2009-06-18,0.001876899,0.001884585,,0.000600799,0.000623055
2009-06-19,-0.004143621,-0.003011779,,-0.002266722,-0.001127194
2009-06-22,0.000152318,-0.000181219,,-0.003991303,-0.003192998
2009-06-23,0.00036781,0.000913951,,0.000520128,0.000732732
2009-06-24,0.000358933,0.001092209,,0.000726743,0.00200616
2009-06-25,0.000368186,8.80E-05,,0.000727119,0.001180193
2009-06-26,0.00014447,0.000415262,,0.000512657,0.000503246
2009-06-29,0.000636535,0.000486451,,0.000781006,0.000901713
2009-06-30,4.91E-05,0.00049939,,0.000685656,0.000985841
2009-07-01,-0.003097977,-0.00333482,,-0.003048857,-0.00283543
2009-07-02,-0.001755366,-0.000766659,,-0.004853343,-0.004101479
2009-07-06,-0.003512579,-0.002789642,,-0.005267945,-0.003556301
2009-07-07,-0.000210761,-0.00033693,,-0.00372334,-0.003126572
2009-07-08,0.002532355,0.0029959,,0.002321594,0.00265897
2009-07-09,-0.001182708,-0.000861802,,0.001349647,0.002134099
2009-07-10,0.000902218,-0.000376887,,-0.00028049,-0.001238689
2009-07-13,0.000831484,0.000906205,,0.001733702,0.000529318
2009-07-14,0.00222815,0.003471906,,0.003059634,0.004378111
2009-07-15,0.001976796,0.001185916,,0.004204946,0.004657823
2009-07-16,-3.84E-05,-0.000110816,,0.001938412,0.0010751
2009-07-17,0.001784562,0.001896114,,0.001746178,0.001785298
2009-07-20,0.000384973,0.000347301,,0.002169535,0.002243415
2009-07-21,0.002041563,0.002517124,,0.002426536,0.002864425
2009-07-22,0.004195984,0.003598525,,0.006237548,0.006115648
2009-07-23,0.000742428,0.00022241,,0.004938412,0.003820934
2009-07-24,0.000205597,0.000687624,,0.000948025,0.000910034
2009-07-27,-0.000119363,-0.00117048,,8.6234E-05,-0.000482855
2009-07-28,-0.001674101,-0.001824944,,-0.001793464,-0.002995423
2009-07-29,0.002037531,0.001144719,,0.000363429,-0.000680224
2009-07-30,-0.000745097,0.000223379,,0.001292433,0.001368098
2009-07-31,0.002495691,0.002725095,,0.001750594,0.002948474
2009-08-03,7.03E-05,-0.000227536,,0.002565979,0.002497559
2009-08-04,-0.00102321,-0.000930887,,-0.000952922,-0.001158422
2009-08-05,-0.001403162,-0.000926531,,-0.002426373,-0.001857418
2009-08-06,0.003422016,0.003032061,,0.002018853,0.00210553
2009-08-07,0.000526458,-0.000319604,,0.003948474,0.002712457
2009-08-10,-0.000723159,-0.000184515,,-0.000196701,-0.000504119
2009-08-11,0.000326124,0.001469621,,-0.000397035,0.001285106
2009-08-12,-0.001579413,-0.001608599,,-0.001253288,-0.000138978
2009-08-13,0.002002225,0.000750148,,0.000422812,-0.000858451
2009-08-14,-0.005512225,-0.003907761,,-0.00351,-0.003157612
2009-08-17,0.001254999,0.001198075,,-0.004257226,-0.002709686
2009-08-18,-0.000653109,-0.000354452,,0.000601889,0.000843623
2009-08-19,0.002110468,0.001094498,,0.001457359,0.000740047
2009-08-20,0.001395145,0.003236416,,0.003505613,0.004330914
2009-08-21,0.000392199,-6.66E-05,,0.001787344,0.00316982
2009-08-24,-0.001195026,-0.000595655,,-0.000802827,-0.000662251
2009-08-25,-0.000805561,-0.000370466,,-0.002000587,-0.000966122
2009-08-26,0.000519998,-0.000280287,,-0.000285563,-0.000650754
2009-08-27,-0.001081024,2.94E-05,,-0.000561026,-0.00025089
2009-08-28,-0.00074947,-0.001831871,,-0.001830494,-0.001802473
2009-08-31,-0.003149564,-0.002278484,,-0.003899034,-0.004110355
2009-09-01,-0.000374394,-0.000548305,,-0.003523957,-0.002826789
2009-09-02,0.000843867,9.76E-05,,0.000469473,-0.000450723
2009-09-03,0.000531936,0.000856629,,0.001375803,0.000954211
2009-09-04,0.002365786,0.001707643,,0.002897721,0.002564272
2009-09-08,0.000340222,0.00015191,,0.002706008,0.001859553
2009-09-09,0.000996455,0.001451431,,0.001336677,0.001603341
2009-09-10,0.001103733,0.000892004,,0.002100187,0.002343435
2009-09-11,0.001654214,0.000553665,,0.002757947,0.001445669
2009-09-14,0.001495786,0.001265375,,0.00315,0.00181904
2009-09-15,0.002384277,0.002791322,,0.003880063,0.004056697
2009-09-16,-0.000179879,-0.001434271,,0.002204397,0.001357051
2009-09-17,0.000418627,7.30E-05,,0.000238748,-0.001361291
2009-09-18,-0.000686514,-0.000642405,,-0.000267886,-0.000569424
2009-09-21,0.001223623,0.001078902,,0.000537109,0.000436497
2009-09-22,-0.001168548,-0.000748804,,5.50753E-05,0.000330098
2009-09-23,-0.001515344,-0.001529653,,-0.002683892,-0.002278457
2009-09-24,0.000496327,-0.000398398,,-0.001019018,-0.001928051
2009-09-25,0.001511087,0.001541403,,0.002007414,0.001143005
2009-09-28,-0.00089526,0.000490926,,0.000615827,0.002032329
2009-09-29,-1.46E-05,-0.001075293,,-0.00090985,-0.000584367
2009-09-30,-0.002432604,-0.001658518,,-0.002447194,-0.002733811
2009-10-01,0.00010927,0.001048065,,-0.002323334,-0.000610452
2009-10-02,0.000359093,-0.000101966,,0.000468363,0.000946099
2009-10-05,0.001560579,0.000772867,,0.001919672,0.000670902
2009-10-06,-0.00121767,-0.000874518,,0.000342909,-0.000101651
2009-10-07,0.001270905,0.002179751,,5.32352E-05,0.001305233
2009-10-08,0.001289075,0.000204684,,0.002559981,0.002384434
2009-10-09,-7.35E-05,9.69E-05,,0.001215608,0.000301565
2009-10-12,-0.000397557,-0.000251829,,-0.000471024,-0.000154948
2009-10-13,0.001149594,0.000442006,,0.000752036,0.000190177
2009-10-14,0.000710544,0.001124068,,0.001860138,0.001566074
2009-10-15,-0.000356611,-0.000170458,,0.000353933,0.00095361
2009-10-16,0.000118814,0.000155061,,-0.000237797,-1.53975E-05
2009-10-19,-0.001364518,-0.001039732,,-0.001245704,-0.000884672
2009-10-20,-0.000727537,-0.001209209,,-0.002092055,-0.002248942
2009-10-21,-4.57E-05,0.000353838,,-0.000773277,-0.000855372
2009-10-22,0.000883873,0.00047337,,0.000838133,0.000827208
2009-10-23,-0.000534308,-0.001413802,,0.000349565,-0.000940431
2009-10-26,-0.001309376,0.001047451,,-0.001843684,-0.000366351
2009-10-27,-0.002815614,-0.002382143,,-0.00412499,-0.001334692
2009-10-28,-4.93E-05,0.000602933,,-0.002864895,-0.00177921
2009-10-29,-0.002732251,-0.002574306,,-0.002781533,-0.001971373
2009-10-30,0.000504064,6.60E-05,,-0.002228187,-0.002508275
2009-11-02,-0.000929971,-5.28E-05,,-0.000425907,1.32295E-05
2009-11-03,-1.59E-05,3.57E-05,,-0.000945839,-1.70928E-05
2009-11-04,0.001007649,0.001764688,,0.000991781,0.001800397
2009-11-05,9.80E-06,-0.000350502,,0.001017447,0.001414187
2009-11-06,0.001994171,0.001335209,,0.002003969,0.000984707
2009-11-09,0.000170224,-0.000440939,,0.002164396,0.00089427
2009-11-10,0.000303297,0.000151781,,0.000473521,-0.000289158
2009-11-11,-0.000957891,-0.000406992,,-0.000654594,-0.00025521
2009-11-12,0.000141735,0.000476705,,-0.000816156,6.97131E-05
2009-11-13,0.003729818,0.003512772,,0.003871553,0.003989477
2009-11-16,0.000415617,-0.000339895,,0.004145435,0.003172877
2009-11-17,-0.002331279,-0.001424547,,-0.001915662,-0.001764442
2009-11-18,0.004557831,0.003752882,,0.002226552,0.002328335
2009-11-19,-5.64E-05,-0.000837842,,0.004501456,0.00291504
2009-11-20,-0.000420135,-0.000313883,,-0.000476511,-0.001151725
2009-11-23,0.000422569,0.000436626,,2.434E-06,0.000122743
2009-11-24,0.000475794,0.000925572,,0.000898363,0.001362198
2009-11-25,-0.002269492,-0.002110557,,-0.001793699,-0.001184986
2009-11-27,-0.000225452,-0.000327406,,-0.002494944,-0.002437963
2009-11-30,0.001562989,0.001765626,,0.001337537,0.00143822
2009-12-01,-0.000376438,-0.000280762,,0.001186552,0.001484864
2009-12-02,-0.001143391,-0.001408362,,-0.001519828,-0.001689124
2009-12-03,-0.000160699,0.001043179,,-0.001304089,-0.000365183
2009-12-04,-0.000211322,-0.000224985,,-0.000372021,0.000818195
2009-12-07,-0.000202437,-0.001373705,,-0.000413759,-0.00159869
2009-12-08,-0.000502809,-0.000811362,,-0.000705246,-0.002185067
2009-12-09,0.000651121,0.001598892,,0.000148313,0.00078753
2009-12-10,0.001359577,0.00073041,,0.002010698,0.002329302
2009-12-11,0.002153751,0.002540414,,0.003513327,0.003270824
2009-12-14,-0.000761961,-0.000386998,,0.00139179,0.002153416
2009-12-15,0.001558425,0.001362608,,0.000796464,0.000975609
2009-12-16,-0.001052263,-0.000527756,,0.000506162,0.000834851
2009-12-17,-0.000323785,-0.000332996,,-0.001376048,-0.000860753
2009-12-18,-0.000172899,-0.000112002,,-0.000496684,-0.000444998
2009-12-21,0.001508715,0.001383618,,0.001335816,0.001271616
2009-12-22,0.001371459,0.000563452,,0.002880173,0.00194707
2009-12-23,0.000625451,0.000390213,,0.00199691,0.000953665
2009-12-24,0.000303352,-0.000106377,,0.000928803,0.000283837
2009-12-28,-0.00087491,-0.000887062,,-0.000571558,-0.000993438
2009-12-29,-0.000129027,-0.00010945,,-0.001003936,-0.000996512
2009-12-30,-0.001370764,-0.001573758,,-0.001499791,-0.001683208
2009-12-31,0.001877791,0.002313128,,0.000507027,0.000739369
2010-01-04,0.00055368,0.000559185,,0.002431472,0.002872312
2010-01-05,0.000303584,-0.000451912,,0.000857264,0.000107273
2010-01-06,-0.000481141,3.64E-05,,-0.000177557,-0.000415561
2010-01-07,0.000624042,0.00071581,,0.000142902,0.000752161
2010-01-08,-0.00092301,-0.000977851,,-0.000298968,-0.000262041
2010-01-11,-0.001116038,-0.000785156,,-0.002039048,-0.001763006
2010-01-12,0.000240814,0.000734141,,-0.000875224,-5.1015E-05
2010-01-13,-0.000427736,-0.000522995,,-0.000186922,0.000211146
2010-01-14,-0.000953804,-0.000841497,,-0.00138154,-0.001364492
2010-01-15,0.001048822,0.001433098,,9.50174E-05,0.000591601
2010-01-19,-0.001369846,-0.00073103,,-0.000321025,0.000702068
2010-01-20,-0.000307917,-0.000873958,,-0.001677763,-0.001604988
2010-01-21,-0.002254548,-0.002202074,,-0.002562465,-0.003076032
2010-01-22,0.002053291,0.001228228,,-0.000201256,-0.000973846
2010-01-25,-0.000223132,-0.000817385,,0.00183016,0.000410842
2010-01-26,-0.000855757,-0.000898779,,-0.001078888,-0.001716165
2010-01-27,0.000160671,0.000679051,,-0.000695086,-0.000219729
2010-01-28,-0.000601039,-0.000916516,,-0.000440369,-0.000237465
2010-01-29,0.000661322,0.000936678,,6.02822E-05,2.01618E-05
2010-02-01,0.001109374,0.002357992,,0.001770695,0.00329467
2010-02-02,-0.000957631,-0.000853931,,0.000151743,0.001504061
2010-02-03,-0.002441994,-0.002072185,,-0.003399625,-0.002926116
2010-02-04,0.000356697,-0.000733491,,-0.002085297,-0.002805676
2010-02-05,-0.001067564,-0.000623837,,-0.000710867,-0.001357328
2010-02-08,0.000813182,0.000726433,,-0.000254383,0.000102595
2010-02-09,0.000850808,0.000539275,,0.00166399,0.001265708
2010-02-10,0.004816044,0.004810185,,0.005666852,0.00534946
2010-02-11,0.000218443,-0.000173166,,0.005034486,0.004637019
2010-02-12,1.90E-05,-0.000174157,,0.000237475,-0.000347323
2010-02-16,0.000395432,0.000313363,,0.000414465,0.000139206
2010-02-17,-0.000377453,-0.000445804,,1.7979E-05,-0.000132441
2010-02-18,0.001469267,0.002315368,,0.001091814,0.001869564
2010-02-19,0.000496497,-0.000384257,,0.001965765,0.001931111
2010-02-22,0.001814687,0.001478725,,0.002311185,0.001094468
2010-02-23,-0.000234102,0.000450306,,0.001580586,0.001929031
2010-02-24,-0.000868524,-0.000442501,,-0.001102626,7.80457E-06
2010-02-25,0.000668505,0.001083609,,-0.000200019,0.000641108
2010-02-26,0.002938329,0.000589219,,0.003606834,0.001672828
2010-03-01,-0.00018414,-0.00047897,,0.002754189,0.000110249
2010-03-02,-0.000808549,-0.000518119,,-0.000992688,-0.000997089
2010-03-03,0.001236092,0.001042052,,0.000427543,0.000523933
2010-03-04,-0.000249204,0.002052059,,0.000986888,0.003094111
2010-03-05,0.001150716,-7.35E-05,,0.000901512,0.001978544
2010-03-08,0.000820285,0.000711288,,0.001971001,0.000637773
2010-03-09,0.000643482,0.000509095,,0.001463767,0.001220382
2010-03-10,0.000570375,3.03E-05,,0.001213857,0.000539437
2010-03-11,0.000448073,-0.000405309,,0.001018449,-0.000374966
2010-03-12,-0.000460508,0.000984933,,-1.24341E-05,0.000579625
2010-03-15,0.001298952,0.00060151,,0.000838444,0.001586443
2010-03-16,0.001044831,0.000360734,,0.002343783,0.000962244
2010-03-17,0.000414916,0.000372747,,0.001459747,0.000733481
2010-03-18,-0.000475482,-0.000344246,,-6.05665E-05,2.85014E-05
2010-03-19,0.000858958,6.42E-05,,0.000383475,-0.000280052
2010-03-22,0.000480721,0.001370692,,0.001339679,0.001434886
2010-03-23,9.58E-05,-0.000667085,,0.000576561,0.000703607
2010-03-24,-0.000733801,-0.00032302,,-0.000637961,-0.000990105
2010-03-25,6.13E-05,-9.06E-05,,-0.000672519,-0.000413597
2010-03-26,-0.000472066,-0.000427962,,-0.000410784,-0.00051854
2010-03-29,-0.000529988,-0.000327661,,-0.001002054,-0.000755623
2010-03-30,-0.000412684,0.000351892,,-0.000942672,2.4231E-05
2010-03-31,0.000346496,0.000179284,,-6.61873E-05,0.000531175
2010-04-01,0.002119874,0.000397824,,0.00246637,0.000577108
2010-04-05,0.000408358,0.000289896,,0.002528232,0.00068772
2010-04-06,-0.000459639,-0.000731335,,-5.12814E-05,-0.000441439
2010-04-07,-0.000507011,-0.000216843,,-0.00096665,-0.000948178
2010-04-08,0.001050462,0.00092492,,0.000543451,0.000708077
2010-04-09,-0.000186328,-0.000770549,,0.000864134,0.000154371
2010-04-12,-0.000196762,0.000980062,,-0.000383089,0.000209513
2010-04-13,0.000974331,0.000820434,,0.00077757,0.001800496
2010-04-14,0.000687851,-0.000203956,,0.001662182,0.000616479
2010-04-15,-0.001389318,-0.001133238,,-0.000701467,-0.001337194
2010-04-16,0.00017474,-8.65E-06,,-0.001214578,-0.001141884
2010-04-19,-0.000350093,0.000922956,,-0.000175353,0.000914311
2010-04-20,0.000891966,0.000436257,,0.000541873,0.001359213
2010-04-21,0.000546458,0.000402223,,0.001438423,0.00083848
2010-04-22,0.00076129,0.000646615,,0.001307748,0.001048838
2010-04-23,0.001195218,0.00032639,,0.001956508,0.000973005
2010-04-26,-0.001754812,-0.001421162,,-0.000559594,-0.001094772
2010-04-27,0.000680396,0.00049881,,-0.001074417,-0.000922352
2010-04-28,0.001782198,0.001041528,,0.002462594,0.001540339
2010-04-29,-0.002243341,-0.001152048,,-0.000461143,-0.00011052
2010-04-30,0.001854225,0.001510037,,-0.000389116,0.000357989
2010-05-03,-0.002262241,-0.001713905,,-0.000408016,-0.000203868
2010-05-04,0.001094872,-0.000520093,,-0.00116737,-0.002233998
2010-05-05,-0.003656051,-0.001662957,,-0.002561179,-0.00218305
2010-05-06,-0.001600445,-0.00112714,,-0.005256496,-0.002790097
2010-05-07,0.005336002,0.003161172,,0.003735557,0.002034032
2010-05-10,-0.000915457,-0.000816628,,0.004420545,0.002344545
2010-05-11,0.00117552,0.001986197,,0.000260063,0.001169569
2010-05-12,-0.001399613,-0.002454228,,-0.000224093,-0.000468031
2010-05-13,-0.001296251,-0.000830393,,-0.002695864,-0.003284621
2010-05-14,0.000324777,0.000252391,,-0.000971474,-0.000578002
2010-05-17,-0.001425433,-0.000797734,,-0.001100656,-0.000545343
2010-05-18,-0.000580783,-0.000512828,,-0.002006215,-0.001310562
